class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post
no	X and Y	fast	easy	difficult - easy	(?!difficult)(\b\w+) and (\beasy)	 " In Paris, the Metro is dirty and dangerous, but it's 	fast and easy	 to use.
no	X and Y	sad	afraid	happy - sad	(\bsad) and (?!happy)(\b\w+)	 We felt overwhelmed, helpless, 	sad and afraid	.
yes	X or Y	alive	dead	alive - dead	(alive) or (dead)	 Here I am out playing basketball and you've got people trapped under concrete and people do n't know if their family is 	alive or dead	.
no	X and Y	light	happy	heavy - light	(\blight) and (?!heavy)(\b\w+)	 I felt 	light and happy	.
no	X and Y	difficult	stressful	difficult - easy	(\bdifficult) and (?!easy)(\b\w+)	 The recent tragedies have made a 	difficult and stressful	 time for so many, myself included.
yes	between X and Y	rich	poor	poor - rich	between (rich) and (poor)	 But that effort fell apart amid squabbling 	between rich and poor	 countries and sometimes violent street protests against globalization.
no	X and Y	crusty	hot	cold - hot	(?!cold)(\b\w+) and (\bhot)	 About 1 hour before serving, bake in a 325 degrees oven until 	crusty and hot	.
yes	X and Y	old	new	new - old	(old) and (new)	 " I travel the world to look at 	old and new	 stores; I love looking at vintage knitwear, " she says.
no	X and Y	fast	solid	fast - slow	(\bfast) and (?!slow)(\b\w+)	 " It's pretty 	fast and solid	 and hopefully it's going to get us around the world in one piece and across the finish line in first place.
no	X and Y	confusing	difficult	difficult - easy	(?!easy)(\b\w+) and (\bdifficult)	 But many users who previously shared that information on their own believed the new service, while technically optional, was 	confusing and difficult	 to remove.
no	X and Y	poor	disadvantaged	poor - rich	(\bpoor) and (?!rich)(\b\w+)	 " Compassionate conservatism applies conservative @ @ @ @ @ @ @ @ @ @ people, all people, including the 	poor and disadvantaged	.
no	X and Y	large	powerful	large - small	(\blarge) and (?!small)(\b\w+)	 had moved into the hospital with him and, 	large and powerful	 enough to hold his father during those attacks, he kept him from injuring himself and prevented the necessity of tying the older man in bed.
yes	X and Y	large	small	large - small	(large) and (small)	 Yet in ways 	large and small	, it's a campaign that's starting to have a special feel.
no	X or Y	old	older	new - old	(\bold) or (?!new)(\b\w+)	 The fee is $ 43 per person and students must be 11 years 	old or older	 and know how @ @ @ @ @ @ @ @ @ @ ext.
no	X and Y	slow	complicated	fast - slow	(\bslow) and (?!fast)(\b\w+)	 But it's still too 	slow and complicated	 for shopping and entertainment and the other Web wares that supposedly will be bigger than the Internet on computers.
no	X and Y	rich	educated	poor - rich	(\brich) and (?!poor)(\b\w+)	 But I do object to 	rich and educated	 men presenting a lopsided view of the consequences of the rich paying higher tax rates.
no	X and Y	rich	varied	poor - rich	(\brich) and (?!poor)(\b\w+)	 Styne was a master at showcasing a star through a 	rich and varied	 program of songs: think of Ethel Merman in Gypsy, Judy Holliday in Bells Are Ringing, Leslie Uggams in Hallelujah, Baby!
yes	X or Y	sad	happy	happy - sad	(sad) or (happy)	 It's 	sad or happy	, depending on your favorite band era, and proves that the musicians of Radiohead can make music for the simplicities of Top 40 radio.
yes	X or Y	new	old	new - old	(new) or (old)	 Whether it's 	new or old	, you all still have the same common ground, " she says.
no	X and Y	young	rich	poor - rich	(?!poor)(\b\w+) and (\brich)	 When you are 	young and rich	, it is what you do.
no	X and Y	long	thin	long - short	(\blong) and (?!short)(\b\w+)	 It was 	long and thin	, with a pointed nose.
no	X and Y	clear	dry	dry - wet	(?!wet)(\b\w+) and (\bdry)	 On Sunday, with the air 	clear and dry	, he launched three rockets.
no	X and Y	moist	alive	alive - dead	(?!dead)(\b\w+) and (\balive)	 Stashed among some sacks of potatoes where they were kept 	moist and alive	 were some grape cuttings from France.
no	X and Y	loud	long	long - short	(?!short)(\b\w+) and (\blong)	 " chant was so 	loud and long	 that he almost had no choice but to step out and smile.
yes	X or Y	dead	alive	alive - dead	(dead) or (alive)	 11 attacks, Osama bin Laden, is 	dead or alive	.
no	X and Y	fast	furious	fast - slow	(\bfast) and (?!slow)(\b\w+)	 He is n't sure how good the Aggies can be, but he knows the answers will arrive 	fast and furious	 starting this week.
yes	X and Y	rich	poor	poor - rich	(rich) and (poor)	 If the gap between baseball's 	rich and poor	 neighborhoods was a creek when they were winning in 1987 and 1991, it's now a canyon.
no	X and Y	fast	furious	fast - slow	(\bfast) and (?!slow)(\b\w+)	 We're moving 	fast and furious	.
no	X and Y	short	square	long - short	(\bshort) and (?!long)(\b\w+)	 Daugherty was as Irish as Finian's Rainbow, 	short and square	 and ruddy, with a story, a yarn, a wisecrack for every occasion.
no	X or Y	new	expanded	new - old	(\bnew) or (?!old)(\b\w+)	 He spent time raising funds for UH, hoping to fill some of the same needs that existed when he arrived in 1962: a 	new or expanded	 stadium, better offices, a lettermen's lounge, a weight room.
no	X and Y	alive	well	alive - dead	(\balive) and (?!dead)(\b\w+)	 If she received the medical treatment that she deserved, then the kids would be 	alive and well	.
no	X and Y	happy	productive	happy - sad	(\bhappy) and (?!sad)(\b\w+)	 Anderson Cancer Center), and we @ @ @ @ @ @ @ @ @ @ he has the chance to live a 	happy and productive	 life.
no	X and Y	sad	pathetic	happy - sad	(\bsad) and (?!happy)(\b\w+)	 This is 	sad and pathetic	.
no	X and Y	size	large	large - small	(?!small)(\b\w+) and (\blarge)	 They're more carlike than mid-	size and large	 light trucks such as sport-utility vehicles, pickup trucks and even minivans.
no	X or Y	sad	mad	happy - sad	(\bsad) or (?!happy)(\b\w+)	 So if you spent hours crafting yours -- as some of you no doubt did -- and we did n't run it, please do n't be 	sad or mad	.
yes	between X and Y	rich	poor	poor - rich	between (rich) and (poor)	 Is n't it unethical and immoral to support a plan that will widen the gap 	between rich and poor	?
no	X and Y	hot	mild	cold - hot	(\bhot) and (?!cold)(\b\w+)	 Three eggs, Italian sausage, 	hot and mild	 giardiniera, home fries and toast.
no	X and Y	high	steep	high - low	(\bhigh) and (?!low)(\b\w+)	 Yes, the upper decks are too 	high and steep	, but other than that, it's a really nice ballpark.
no	X and Y	fast	frequent	fast - slow	(\bfast) and (?!slow)(\b\w+)	 Later improvements and additional equipment, with the cooperation of the relevant states, will allow similar 	fast and frequent	 service.
no	X and Y	alive	well	alive - dead	(\balive) and (?!dead)(\b\w+)	 Sabina and its students were denied the opportunity to participate in the Southside Catholic Conference, it affirmed our belief that racism is still 	alive and well	.
no	X and Y	young	old	new - old	(?!new)(\b\w+) and (\bold)	 The information is well supplemented with case studies and photographs of actual pairs, 	young and old	, identical, fraternal and conjoined.
yes	both X and Y	good	bad	bad - good	both (good) and (bad)	 " Both Cobain and his famously controversial wife Courtney Love emerge as real and troubled Generation Xers whose deep and abiding passions could be 	both good and bad	 for one another.
no	X and Y	costly	difficult	difficult - easy	(?!easy)(\b\w+) and (\bdifficult)	 And applying such force in territories where @ @ @ @ @ @ @ @ @ @ protracted, 	costly and difficult	 conflict.
no	X and Y	long	narrow	long - short	(\blong) and (?!short)(\b\w+)	 Seven years ago Noemie and Dan Punzal bought a new house built in the style of Chicago frame homes of a century ago, 	long and narrow	.
no	X and Y	high	mighty	high - low	(\bhigh) and (?!low)(\b\w+)	 If you're too 	high and mighty	 to read then I do n't want any part of it.
no	X and Y	rich	velvety	poor - rich	(\brich) and (?!poor)(\b\w+)	 Served in an oversized cappuccino cup, the 	rich and velvety	 custard was topped with a twirl of whipped cream that added even more wealth to the richness of the dish.
no	X and Y	flat	dry	dry - wet	(?!wet)(\b\w+) and (\bdry)	 " It's way out, 	flat and dry	.
no	X and Y	charming	good	bad - good	(?!bad)(\b\w+) and (\bgood)	 They are 	charming and good	 looking, and they never fight.
yes	X and Y	hot	cold	cold - hot	(hot) and (cold)	 The menu has a wide range of choices -- 	hot and cold	 appetizers, entrees, desserts.
no	X or Y	angry	sad	happy - sad	(?!happy)(\b\w+) or (\bsad)	 Does it make you 	angry or sad	 when you see an artist like Britney Spears?
no	X and Y	specific	difficult	difficult - easy	(?!easy)(\b\w+) and (\bdifficult)	 I was hired at far less cost than a consultant or lobbyist to accomplish a 	specific and difficult	 task: to get mandatory insurance legislation passed.
yes	X and Y	new	old	new - old	(new) and (old)	 In fact, the ABC Family Channel is devoting every evening -- and many afternoons -- to non-threatening holiday specials 	new and old	.
yes	X and Y	good	bad	bad - good	(good) and (bad)	 In his offices, the concepts of 	good and bad	 karma carry the same weight as more traditional business measures.
no	X and Y	difficult	expensive	difficult - easy	(\bdifficult) and (?!easy)(\b\w+)	 The company, which provided software kits used by small businesses to create their own online stores, found it more 	difficult and expensive	 than expected to sell to small businesses and had no luck finding additional investors.
no	X and Y	strong	good	bad - good	(?!bad)(\b\w+) and (\bgood)	 I wish to make Centennial the best city for its citizens and businesses and to bring Centennial into the community of Front Range cities as a 	strong and good	 neighbor.
no	X and Y	active	intelligent	active - passive	(\bactive) and (?!passive)(\b\w+)	 You'll find concerned, 	active and intelligent	 women of every age at our meetings.
no	X and Y	rich	famous	poor - rich	(\brich) and (?!poor)(\b\w+)	 And then there are the mountain ranches that are falling into the hands of the 	rich and famous	.
no	X and Y	false	offensive	false - true	(\bfalse) and (?!true)(\b\w+)	 This is patently 	false and offensive	.
yes	X and Y	new	old	new - old	(new) and (old)	 This is just the combination of 	new and old	 that these populations need - proven winners and young folks bringing fresh ideas into the mix.
no	X and Y	long	lethargic	long - short	(\blong) and (?!short)(\b\w+)	 A sharp downturn is followed by a 	long and lethargic	 recovery that consumes wealth.
no	X and Y	poor	seductive	poor - rich	(\bpoor) and (?!rich)(\b\w+)	 New Orleans is too 	poor and seductive	 to think about hoops.
no	X and Y	newer	small	large - small	(?!large)(\b\w+) and (\bsmall)	 In order for this goal to be achieved, the transportation partners need to help enlarge the region's construction contractor capacity of small and minority firms by bringing up 	newer and small	 contractors to competitive standards.
no	X and Y	high	dry	dry - wet	(?!wet)(\b\w+) and (\bdry)	 Dam repair at Nee Noshe Reservoir, the state's most prolific warm-water @ @ @ @ @ @ @ @ @ @ main boat ramp 	high and dry	.
no	X and Y	elementary	high	high - low	(?!low)(\b\w+) and (\bhigh)	 I was teased about one thing or another throughout 	elementary and high	 school - sometimes mercilessly.
no	X and Y	rich	famous	poor - rich	(\brich) and (?!poor)(\b\w+)	 Or the recent'pet crisis uncovered'on Channel 2 or the report on consignment stores of the 	rich and famous	 on Channel 4?
no	X and Y	small	reversible	large - small	(\bsmall) and (?!large)(\b\w+)	 That's OK, as long as your mistakes are 	small and reversible	 and do n't create huge problems.
no	X and Y	misleading	false	false - true	(?!true)(\b\w+) and (\bfalse)	 The risk is that patients may be getting 	misleading and false	 information.
no	X and Y	alive	pending	alive - dead	(\balive) and (?!dead)(\b\w+)	'I do n't think, quite frankly, I'm going to have the luxury of two alternatives 	alive and pending	 at the same time.
no	X or Y	low	unsatisfactory	high - low	(\blow) or (?!high)(\b\w+)	 Each school will be rated excellent, high, average, 	low or unsatisfactory	.
yes	X and Y	large	small	large - small	(large) and (small)	 This year's rental agreements are loaded with concessions 	large and small	.
yes	X or Y	new	old	new - old	(new) or (old)	 Mile High Stadium is no @ @ @ @ @ @ @ @ @ @ This new stadium will never be Mile High Stadium, 	new or old	 or otherwise.
no	X and Y	new	struggling	new - old	(\bnew) and (?!old)(\b\w+)	 It made sense a century ago for these lands to provide income to 	new and struggling	 schools.
no	X and Y	small	vulnerable	large - small	(\bsmall) and (?!large)(\b\w+)	'At moments I felt 	small and vulnerable	, like prey.
no	X and Y	alive	well	alive - dead	(\balive) and (?!dead)(\b\w+)	 Tom Tancredo and all other worrywarts that our flag is 	alive and well	.
no	X and Y	public	political	private - public	(\bpublic) and (?!private)(\b\w+)	 The modest growth legislation passed in the special session, combined with the rapidly tanking economy, have shifted 	public and political	 focus to cutting budgets and saving jobs.
