sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
25647	no	X or Y	face	public	private - public	(?!private)(\b\w+) or (\bpublic)	 It is possible that men who prefer to make contacts through the Internet find more potential partners to select from without enduring face-to-	face or public	 rejection.	 It is possible that men who prefer to make contacts through the Internet find more potential partners to select from without enduring face-to- face or public  rejection.
25609	no	X or Y	sensitive	private	private - public	(?!public)(\b\w+) or (\bprivate)	 It is not inherently more specific, predictive, 	sensitive or private	 than other kinds of health information.	 It is not inherently more specific, predictive,  sensitive or private  than other kinds of health information.
28141	no	X or Y	social	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Kesey, by contrast, believed in a Wild West approach: Let people take the drugs in any variety of 	social or public	 settings and just see what happens.	 Kesey, by contrast, believed in a Wild West approach: Let people take the drugs in any variety of  social or public  settings and just see what happens.
12672	no	X or Y	open	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Common and 	open or public	 areas are more important at companies increasingly populated by free agents and others who have little or no corporate loyalty or memory.	 Common and  open or public  areas are more important at companies increasingly populated by free agents and others who have little or no corporate loyalty or memory.
33107	no	X or Y	private	confidential	private - public	(\bprivate) or (?!public)(\b\w+)	 Please avoid posting 	private or confidential	 information, and also keep in @ @ @ @ @ @ @ @ @ @, transmitted or reused.	 Please avoid posting  private or confidential  information, and also keep in @ @ @ @ @ @ @ @ @ @, transmitted or reused.
29254	no	X or Y	private	independent	private - public	(\bprivate) or (?!public)(\b\w+)	 Mary's counties have resumed outdoor activities and a handful of 	private or independent	 schools have started up again, as well.	 Mary's counties have resumed outdoor activities and a handful of  private or independent  schools have started up again, as well.
37148	no	X or Y	municipal	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Texas would be on its own to provide 	municipal or public	 services to meet basic needs of @ @ @ @ @ @ @ @ @ @ by a man identified only as Micah H.	 Texas would be on its own to provide  municipal or public  services to meet basic needs of @ @ @ @ @ @ @ @ @ @ by a man identified only as Micah H.
50620	no	X or Y	political	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Without such governmental influence, the growing international dimension of the labor market would be without the structures of 	political or public	 accountability.	 Without such governmental influence, the growing international dimension of the labor market would be without the structures of  political or public  accountability.
47969	no	X or Y	public	congressional	private - public	(\bpublic) or (?!private)(\b\w+)	 Vice President Cheney's energy task force, criticized for talking mainly with energy producers in formulating its recommendations, refused to allow 	public or congressional	 scrutiny of its proceedings.	 Vice President Cheney's energy task force, criticized for talking mainly with energy producers in formulating its recommendations, refused to allow  public or congressional  scrutiny of its proceedings.
15202	no	X or Y	professional	public	private - public	(?!private)(\b\w+) or (\bpublic)	 For a thorough picture, Tyburski recommends that you hire a public records research expert to do an initial investigation covering public records, Web mentions, and information available by phone from 	professional or public	 agencies.	 For a thorough picture, Tyburski recommends that you hire a public records research expert to do an initial investigation covering public records, Web mentions, and information available by phone from  professional or public  agencies.
31447	no	X or Y	private	private	private - public	(\bprivate) or (?!public)(\b\w+)	 Officially established quasi-	private or private	 Cuban companies have emerged, run and owned by the elite with foreign participation.	 Officially established quasi- private or private  Cuban companies have emerged, run and owned by the elite with foreign participation.
40817	no	X or Y	personal	private	private - public	(?!public)(\b\w+) or (\bprivate)	 The most common reasons given by victims for not reporting rapes are the belief that it is a 	personal or private	 matter, and that they fear reprisal from the assailant.	 The most common reasons given by victims for not reporting rapes are the belief that it is a  personal or private  matter, and that they fear reprisal from the assailant.
48600	no	X or Y	governmental	private	private - public	(?!public)(\b\w+) or (\bprivate)	 We now turn to an examination of whether there are any significant practical constraints to the successful 	governmental or private	 application of the two countries'competition laws to predatory transborder pricing.	 We now turn to an examination of whether there are any significant practical constraints to the successful  governmental or private  application of the two countries'competition laws to predatory transborder pricing.
20080	no	X or Y	political	private	private - public	(?!public)(\b\w+) or (\bprivate)	 I do n't think people in his situation should have to combat ignorance coming from any 	political or private	 group, or individual.	 I do n't think people in his situation should have to combat ignorance coming from any  political or private  group, or individual.
