class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post
no	X and Y	good	generous	bad - good	(\bgood) and (?!bad)(\b\w+)	 His wife, Marie Jose Aragon (Angelica Aragon), is 	good and generous	, and perhaps suspects something about the " marriage " but keeps her thoughts to herself.
no	X and Y	healthful	low	high - low	(?!high)(\b\w+) and (\blow)	 His conversation confirmed that authentic Mexican food and the amounts and proportions eaten by natives is 	healthful and low	 in fat.
no	X or Y	drunk	high	drunk - sober	(\bdrunk) or (?!sober)(\b\w+)	 The schools have n't had a big problem with students coming to school 	drunk or high	, Gaza said.
no	X and Y	soft	narcissistic	hard - soft	(\bsoft) and (?!hard)(\b\w+)	 He lets him have a taste, and we see the mark's face as he turns 	soft and narcissistic	; he thinks he's a teenage girl having a shower.
no	X and Y	good	flavorful	bad - good	(\bgood) and (?!bad)(\b\w+)	 The corn @ @ @ @ @ @ @ @ @ @ vegetables, which had a tendency to move it beyond corn chowder per se, but it was 	good and flavorful	.
no	X and Y	gripping	sad	happy - sad	(?!happy)(\b\w+) and (\bsad)	 The book tells a 	gripping and sad	 tale of the pursuit of truth, justice and the American way.
no	X or Y	sad	melancholic	happy - sad	(\bsad) or (?!happy)(\b\w+)	 Honest emotion fuels his interpretive genius -- sometimes 	sad or melancholic	, sometimes wry or biting, always intensely experienced.
no	X and Y	slow	pasty	fast - slow	(\bslow) and (?!fast)(\b\w+)	 " And 	slow and pasty	 white, " he says.
no	X and Y	long	progressive	long - short	(\blong) and (?!short)(\b\w+)	 Our work is rooted in a 	long and progressive	 history.
no	X and Y	cold	scared	cold - hot	(\bcold) and (?!hot)(\b\w+)	 7, with what sounded like a child's shrieking screams, the case was solved on Sunday morning when we found a 6-year-old husky-collie mix curled up on our porch, obviously lost, 	cold and scared	.
no	X and Y	slow	inefficient	fast - slow	(\bslow) and (?!fast)(\b\w+)	 They are 	slow and inefficient	; they contribute to traffic congestion.
no	X or Y	aggressive	passive	active - passive	(?!active)(\b\w+) or (\bpassive)	 They can win or lose, be honored or despised, be 	aggressive or passive	, foolish or canny.
yes	X and Y	public	private	private - public	(public) and (private)	 I will work hard to help provide more educational choices to families: magnet, charter, 	public and private	 schools.
no	X and Y	new	expanded	new - old	(\bnew) and (?!old)(\b\w+)	 And nurturing 	new and expanded	 small businesses must be today's focus.
no	between X and Y	affluent	poor	poor - rich	between (?!rich)(\b\w+) and (\bpoor)	 @ @ @ @ @ @ @ @ @ @ disparity 	between affluent and poor	 citizens, with the loss of the middle class to the suburbs.
no	X and Y	small	indistinct	large - small	(\bsmall) and (?!large)(\b\w+)	 Everyone agreed that it was ugly - the balsamic vinegar turned the pasta brown and the veggies were too 	small and indistinct	.
no	X and Y	straight	true	false - true	(?!false)(\b\w+) and (\btrue)	 She swings, and her ball sails 	straight and true	 down the fairway.
no	X and Y	clumsy	slow	fast - slow	(?!fast)(\b\w+) and (\bslow)	 Tunney won easily, outjabbing 31-year-old Dempsey and making him look 	clumsy and slow	.
no	X, not Y	slim	short	long - short	(?!long)(\b\w+), not (\bshort)	 The former Denver artist is tall and 	slim, not short	 and semiandrogynous like the bouncy little folks she draws.
no	X and Y	short	semiandrogynous	long - short	(\bshort) and (?!long)(\b\w+)	 The former Denver artist is tall and slim, not 	short and semiandrogynous	 like the bouncy little folks she draws.
no	X and Y	long	complicated	long - short	(\blong) and (?!short)(\b\w+)	 The federal budget process is a 	long and complicated	 exercise, which is still in its early stages.
yes	X and Y	rural	urban	rural - urban	(rural) and (urban)	 **26;1159;TOOLONG, the same strain that infects every 	rural and urban	 artery of Texas every fall, gives the town its flavor.
yes	X or Y	bad	good	bad - good	(bad) or (good)	 He's just not worried about it no matter if it's 	bad or good	.
no	X or Y	long	ascending	long - short	(\blong) or (?!short)(\b\w+)	 Victims of decompression sickness (from either staying too deep too 	long or ascending	 too rapidly) no longer have to be transported to Guam for treatment.
no	X and Y	slow	expensive	fast - slow	(\bslow) and (?!fast)(\b\w+)	 Rather than working on changing people once patterns are in place, which at best is a 	slow and expensive	 process, maybe we ought to invest in our next generation.
no	X and Y	rural	suburban	rural - urban	(\brural) and (?!urban)(\b\w+)	 Reason running: " I want Arvada to retain its 	rural and suburban	 atmosphere.
yes	X and Y	public	private	private - public	(public) and (private)	 It must expand into the public arena, to schools, churches, 	public and private	 agencies where families are increasingly turning for help in nurturing the next generation of Americans.
no	X and Y	cold	tired	cold - hot	(\bcold) and (?!hot)(\b\w+)	 Desperately 	cold and tired	, the two made their way through the night down to 19,300 feet before finding sleeping bags and food.
no	X and Y	clean	easy	difficult - easy	(?!difficult)(\b\w+) and (\beasy)	 Springform pans: These round baking pans have a removable side that opens up with a spring, ensuring 	clean and easy	 removal of baked goods.
no	X and Y	happy	tired	happy - sad	(\bhappy) and (?!sad)(\b\w+)	 She looked 	happy and tired	.
no	X and Y	full	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 They all have 	full and active	 lives, and their blindness is not the focus of their lives.
no	X and Y	slow	confused	fast - slow	(\bslow) and (?!fast)(\b\w+)	 Skyland looked 	slow and confused	, and the first quarter ended with Sacred Heart leading 11-5.
no	X and Y	private	nonprofit	private - public	(\bprivate) and (?!public)(\b\w+)	 The nine women and 14 men on the board comprise single parents, grandparents, educators, and corporate and community leaders who represent the public, 	private and nonprofit	 sectors.
no	X and Y	high	urgent	high - low	(\bhigh) and (?!low)(\b\w+)	 The stakes are 	high and urgent	.
no	X and Y	rich	famous	poor - rich	(\brich) and (?!poor)(\b\w+)	 @ @ @ @ @ @ @ @ @ @ and the famous " and has become " 	rich and famous	 " himself.
no	X and Y	private	nonprofit	private - public	(\bprivate) and (?!public)(\b\w+)	 The nine women and 14 men on the board comprise single parents, grandparents, educators, and corporate and community leaders who represent the public, 	private and nonprofit	 sectors.
no	X and Y	military	heavy	heavy - light	(?!light)(\b\w+) and (\bheavy)	 Our interstate highway system was originally built for 	military and heavy	 truck traffic, not to make it easier to go skiing or rafting.
no	X and Y	alive	well	alive - dead	(\balive) and (?!dead)(\b\w+)	 It has been a beacon of hope to educators throughout the city, proving that real education is 	alive and well	 in Denver.
no	X and Y	lively	alive	alive - dead	(?!dead)(\b\w+) and (\balive)	 In their words, the myth is 	lively and alive	, like gossip about a Saturday-night brawl.
no	X and Y	cold	impersonal	cold - hot	(\bcold) and (?!hot)(\b\w+)	 But it's a 	cold and impersonal	 one - all wrapped up in the artist's attempt to find objects to symbolize her attitudes about the way we view the land and earthen materials.
no	X or Y	new	existing	new - old	(\bnew) or (?!old)(\b\w+)	 Kaiser builds the project it needs, the neighborhood no longer needs to deal with 	new or existing	 hospital traffic, and the city gets a major center for primary health care in the inner city.
no	X and Y	alive	thriving	alive - dead	(\balive) and (?!dead)(\b\w+)	 Meanwhile, the Board of Education made sure the school administration was 	alive and thriving	.
no	X and Y	fast	loose	fast - slow	(\bfast) and (?!slow)(\b\w+)	 Furthermore, the charity industry, already no stranger to dubious operators, would become inundated with 	fast and loose	 accounting methods and fly-by-night scam artists.
no	X and Y	surprised	happy	happy - sad	(?!sad)(\b\w+) and (\bhappy)	, to play the Americans in two recent World Cup tuneups, the Japanese players seemed 	surprised and happy	, yet a bit wistful, to find that Fawcett and Overbeck could continue their careers as mothers, MacMillan said.
no	X and Y	long	happy	happy - sad	(?!sad)(\b\w+) and (\bhappy)	 I just hope he lives a 	long and happy	 life.
yes	X or Y	good	bad	bad - good	(good) or (bad)	 In our society, it's not about 	good or bad	.
yes	X and Y	old	new	new - old	(old) and (new)	 The Trail Blazers'blend of 	old and new	 should serve them well in the West.
no	X and Y	shiny	new	new - old	(?!old)(\b\w+) and (\bnew)	 Giants, 23-21 CLEVELAND (1-8) AT PITTSBURGH (5-3) The Browns were 	shiny and new	 and opened their new stadium on the season's first day by playing host to Pittsburgh.
no	X and Y	dead	muddy	alive - dead	(\bdead) and (?!alive)(\b\w+)	 Reid -- a dozen bouquets, now 	dead and muddy	, and a cross fashioned from two chunks of molding and bound together with a red Christmas garland.
no	X and Y	clean	sober	drunk - sober	(?!drunk)(\b\w+) and (\bsober)	 Powers, 56, said he has been 	clean and sober	.
no	X and Y	short	spiky	long - short	(\bshort) and (?!long)(\b\w+)	 Rodgers, who wears his red hair 	short and spiky	, said a " great meal " on Long Beach Island in the past would be something on the order of mahi-mahi in garlic butter.
no	X or Y	exaggerated	false	false - true	(?!true)(\b\w+) or (\bfalse)	 The promoters then start to circulate 	exaggerated or false	 press releases, and use Internet sites and chat rooms to promote the stock.
no	X and Y	small	tattered	large - small	(\bsmall) and (?!large)(\b\w+)	 The man's shoes were too 	small and tattered	.
yes	between X and Y	rich	poor	poor - rich	between (rich) and (poor)	 And when the going gets rough again, we will notice that the gap 	between rich and poor	 has widened into a chasm, nobody has job security, and there is no safety net.
no	X and Y	old	dangerous	new - old	(\bold) and (?!new)(\b\w+)	 But if the candidates go into that debate unwilling to say what is really in their minds, they will be following an 	old and dangerous	 tradition.
no	X or Y	false	libelous	false - true	(\bfalse) or (?!true)(\b\w+)	 The piece was killed not because it was 	false or libelous	 but because it might have brought a disruptive lawsuit at the time the network was being sold by Laurence Tisch to Westinghouse.
yes	between X and Y	rich	poor	poor - rich	between (rich) and (poor)	 And with the gap widening 	between rich and poor	, some believe that rural women are increasingly aware of the comforts they will never have.
yes	X or Y	alive	dead	alive - dead	(alive) or (dead)	 It was not clear whether his boy was 	alive or dead	.
no	X and Y	low	insufficient	high - low	(\blow) and (?!high)(\b\w+)	 " Our armaments and other necessary combat supplies are too 	low and insufficient	.
no	X and Y	new	exciting	new - old	(\bnew) and (?!old)(\b\w+)	 " She's something 	new and exciting	 and fresh.
no	both X and Y	happy	sorry	happy - sad	both (\bhappy) and (?!sad)(\b\w+)	 ul-Haq, a potential prime minister and the probable new leader of the nation's most powerful political party, said: " I am 	both happy and sorry	.
yes	X as well as Y	poor	rich	poor - rich	(poor) as well as (rich)	 " If the targets are right it could benefit 	poor as well as rich	 farmers.
no	X and Y	rich	indigent	poor - rich	(\brich) and (?!poor)(\b\w+)	 Now a growing number of hospitals are eliminating shared rooms and offering all patients -- Medicare and Medicaid, 	rich and indigent	 -- their own rooms, often at no extra charge.
no	X and Y	inappropriate	wrong	right - wrong	(?!right)(\b\w+) and (\bwrong)	 Lewinsky that was 	inappropriate and wrong	.
yes	X or Y	urban	rural	rural - urban	(urban) or (rural)	 And contrary to perceptions of big-city dangers, the teen-age sense of safety now differs little whether respondents are 	urban or rural	 dwellers.
yes	between X and Y	rich	poor	poor - rich	between (rich) and (poor)	 And the disparity 	between rich and poor	 was surprisingly slim.
yes	X and Y	rural	urban	rural - urban	(rural) and (urban)	 White teen-agers were just slightly more likely than blacks to say they regularly used a computer at home; boys and girls reported similar levels of use, as did 	rural and urban	 teen-agers.
no	X and Y	new	expanded	new - old	(\bnew) and (?!old)(\b\w+)	 Hunt, a Democrat, backs the Legislature's 1997 moratorium on construction of 	new and expanded	 lagoons, which remains in effect until July 2001.
no	X and Y	good	compassionate	bad - good	(\bgood) and (?!bad)(\b\w+)	 Steele recalled, Governor Cuomo said that his signing of a mental health bill was " a 	good and compassionate	 thing, " but that it was not smart politics, because the mentally ill did not vote.
no	X and Y	good	private	private - public	(?!public)(\b\w+) and (\bprivate)	 Tripp's case, the motives are not clear to others, with the line between public 	good and private	 gain muddied.
no	X, not Y	warm	cold	cold - hot	(?!hot)(\b\w+), not (\bcold)	 Most of the seats are above radiators, so they are 	warm, not cold	.
no	X and Y	young	rich	poor - rich	(?!poor)(\b\w+) and (\brich)	 " It was when they were impossibly 	young and rich	 and beautiful, " she said, already sounding dreamy.
no	X and Y	rich	beautiful	poor - rich	(\brich) and (?!poor)(\b\w+)	 " It was when they were impossibly young and 	rich and beautiful	, " she said, already sounding dreamy.
no	X and Y	long	torturous	long - short	(\blong) and (?!short)(\b\w+)	 DiBlasio travels the couples-therapy conference circuit challenging the therapeutic wisdom that a betrayed spouse must traverse a 	long and torturous	 path to forgive the betrayer.
no	X and Y	small	frail	large - small	(\bsmall) and (?!large)(\b\w+)	 At 74 he is 	small and frail	 and speaks sparingly and quietly.
yes	the very X and the very Y	old	new	new - old	the very (old) and the very (new)	 Call it an amalgam of 	the very old and the very new	, a cross between ancient Samaria and SoHo.
