sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
4382;no;X and Y;conservative;rural;rural - urban; (n8) Large numbers of people coming from a more ;conservative and rural; milieu became active participants in various aspects of Turkey's industrializing and modernizing society.;
26017;no;X and Y;metropolitan;rural;rural - urban; It reveals that adults in small ;metropolitan and rural; areas are just as likely as those in urban America to use illegal drugs, alcohol and tobacco.;
17878;no;X and Y;urban;bucolic;rural - urban; Helsinki's inhabitants have always lived -and thrived-by balancing their ;urban and bucolic; souls.;
35712;no;X and Y;rural;popular;rural - urban; So of course things that are conservative and ;rural and popular; like war are easier to fund than things that are liberal like health care funding.;
14844;no;X and Y;urban;suburban;rural - urban; Field versions of the modules have been tested in contrasting rural, ;urban and suburban; environments across the state.;
51893;no;X and Y;rural;small;rural - urban; effects of the Depression on America's ;rural and small; town populations.;
24558;no;X and Y;metropolitan;rural;rural - urban; Interactive session formats take place on-campus and at ;metropolitan and rural; off-campus sites of campus-community collaborations.;
46860;no;X and Y;new;urban;rural - urban; Thus, Baghdad, the newly built seat of the Caliphate, reflected in planning and in population this ;new and urban; society.;
23416;no;X and Y;urban;industrial;rural - urban; In fact, Taiwan has successfully transformed its socioeconomic structure from predominantly rural and agrarian to one of ;urban and industrial;.;
12677;no;X and Y;urban;industrial;rural - urban; Commons (Voegelin was @ @ @ @ @ @ @ @ @ @ political, social, and economic aspects of democracy in modern ;urban and industrial; America).;
41561;no;X and Y;suburban;rural;rural - urban; The rapid aging of less densely populated ;suburban and rural; areas presents formidable challenges to the efficient delivery and coordination of support services.;
3377;no;X and Y;suburban;rural;rural - urban;" "" They did n't generate the kind of turnout among white, conservative voters in ";suburban and rural; areas to offset overwhelming black turnout.;
11276;no;X and Y;rural;poor;rural - urban; But maintaining the present course is also risky: without government support, fiber rollout is likely to be slow and entail considerable duplication, and it is unlikely to reach ;rural and poor; areas.;
31139;no;X and Y;isolated;rural;rural - urban;" Now if you are an avid "" Prepper "" and have secured the ideal ";isolated and rural; location to build your dream castle retreat, by all means, do your own thing.;
23415;no;X and Y;rural;agrarian;rural - urban; In fact, Taiwan has successfully transformed its socioeconomic structure from predominantly ;rural and agrarian; to one of urban and industrial.;
13581;no;X and Y;urban;industrial;rural - urban; Does n't it make sense to reduce ;urban and industrial; water demand by managing waste without discharging it into the local environment, thereby allowing water to be recycled indefinitely?;
5915;no;X and Y;urban;suburban;rural - urban; A multiple regression analysis found that nonprofit, independently owned facilities in rural areas staffed social service directors who were significantly more qualified than directors in for-profit, chain-affiliated facilities in ;urban and suburban; areas.;
20393;no;X and Y;urban;suburban;rural - urban; I have also had to explain that I grew up in a paper-mill town and not on a farm, that the Midwest is ;urban and suburban; as well as rural, industrial as well as agricultural.;
2422;no;X and Y;young;urban;rural - urban;" "" Let Them See Us "" was an exhibit of thirty photographs featuring ordinary-looking same-sex couples (fifteen lesbian and fifteen gay male couples), mostly ";young and urban;, holding hands.;
1107;no;X and Y;urban;industrialized;rural - urban;" "" As the nation itself reached adulthood, it did so by rapidly becoming more ";urban and industrialized;.;
38860;no;X and Y;suburban;rural;rural - urban; The bottom line is that the urban teacher was not as active in instruction as the other teachers in the ;suburban and rural; settings.;
6639;no;X and Y;urban;regional;rural - urban; After substituting life experiences for an undergraduate degree, she earned a master's degree in ;urban and regional; planning from the University of Pittsburgh in 1971.;
23621;no;X and Y;poor;rural;rural - urban; In most areas, ;poor and rural; women have covered themselves less than urban and elite women.;
52839;no;X and Y;poor;rural;rural - urban; to the ;poor and rural; in Iran.;
9488;no;X and Y;urban;black;rural - urban;" At the "" Jewish Harvard "" I majored in history, drawn especially to American ";urban and black; history.;
39539;no;X and Y;rural;uneducated;rural - urban; The ease of transportation and communication is reaching into ;rural and uneducated; areas.;
46029;no;X and Y;urban;suburban;rural - urban; This kind of down-home activism ultimately preserves wild places at the same time it revitalizes ;urban and suburban; communities.;
2327;no;X and Y;urban;agricultural;rural - urban;" "" It's both an ";urban and agricultural; @ @ @ @ @ @ @ @ @ @ the federal level, there's a strong recognition that the impact of drought on agriculture is economically devastating.;
34221;no;X and Y;industrial;urban;rural - urban; Scolari's landscapes conflate anachronistic histories and sprout ;industrial and urban; features at distorted scales.;
29124;no;X and Y;suburban;urban;rural - urban; Many of the species that thrived in exurban developments, it merits noting, also fare well in ;suburban and urban; settings (Blair 1996).;
47311;no;X and Y;rural;underdeveloped;rural - urban; Too many good ideas have foundered on the issue of maintenance and repair in ;rural and underdeveloped; areas of the world.;
703;no;X as well as Y;suburban;urban;rural - urban;" "" "" The issue with most principals, and I think it cuts across ";suburban as well as urban; districts, is the spillover from the community.;
9263;no;X as well as Y;urban;academic;rural - urban; As they participated in ;urban as well as academic; life, minority status shaped their lives at every turn.;
30778;no;X as well as Y;rural;suburban;rural - urban; Nocturnal by nature, they visit ;rural as well as suburban; homesteads.;
29932;no;X or Y;urban;suburban;rural - urban; Most programs train teachers for the ;urban or suburban; setting.;
10371;no;X or Y;informal;rural;rural - urban; Bonded labor is usually found in small undertakings in the ;informal or rural; sectors.;
36664;no;X or Y;rural;graded;rural - urban; Subjects and methods of approach change, and a teacher 10 years out of elementary teaching may easily be a complete stranger in a ;rural or graded; school.;
43727;no;X or Y;rural;suburban;rural - urban; There were a similar number of boys and girls surveyed, with more subjects from urban areas than ;rural or suburban; areas.;
350;no;X or Y;Rural;urban;rural - urban; ;Rural or urban;?;
14673;no;X or Y;urban;suburban;rural - urban; Factoring in the shortcuts, faster parking, and freedom from traffic jams, a bike is often faster than a car for getting around an ;urban or suburban; area.;
29713;no;X or Y;urban;suburban;rural - urban; More than 500,000 children, the largest proportion, live off base, attending local schools in ;urban or suburban; communities that often have significantly more resources.;
40055;no;X or Y;rural;nonmetropolitan;rural - urban; The handful of publications that do focus on sacred landscapes are concerned with the essentially ;rural or nonmetropolitan;" scene (Bjorklund 1964; @ @ @ @ @ @ @ @ @ @; Andrews 1990; Cresswell 1999).";
6199;no;X or Y;rural;indigenous;rural - urban; ANAMURI formed in June 1998, initially representing fifty base organizations and regional networks of ;rural or indigenous; women.;
